ttl,ip_flags,ip_len,src_port,dst_port,tcp_flags,tcp_seq,tcp_ack,tcp_window,is_tcp,is_udp,is_icmp,flow_duration_log,flow_pps_norm,flow_bps_norm,syn_ratio,three_way_handshake_ratio,half_open_connections,window_1s_pps,window_1s_bps,window_1s_syn_ratio,label
64,DF,73,41262,443,,N/A,N/A,N/A,0,1,0,1.4567433386414654,0.07958786159210249,0.687311052054546,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.457625195682201,0.2779340525024307,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,936,443,41262,,N/A,N/A,N/A,0,1,0,1.457743517006872,0.2781945675423341,1.0,0.0,0,0,180,145337,0.03888888888888889,0
64,DF,73,41262,443,,N/A,N/A,N/A,0,1,0,1.4572196780050248,0.07984203537116782,0.6891005174487218,0.0,0,0,180,145337,0.03888888888888889,0
64,DF,73,41262,443,,N/A,N/A,N/A,0,1,0,1.457342655220833,0.08013277031061053,0.6912058505731904,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.4585837394747765,0.2781931579893096,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.4585837394747765,0.27849620064507136,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.4585837394747765,0.27879924330083317,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.4591751937922235,0.27888728668171364,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.4591751937922235,0.27919009589635174,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.4591751937922235,0.27949290511098984,1.0,0.0,0,0,180,145337,0.03888888888888889,0
64,DF,73,41262,443,,N/A,N/A,N/A,0,1,0,1.4586521044179588,0.0802991502883425,0.6922392786178054,0.0,0,0,180,145337,0.03888888888888889,0
64,DF,73,41262,443,,N/A,N/A,N/A,0,1,0,1.4586521044179588,0.08060216594980794,0.6944512929465031,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.4597333454367616,0.27959234777710507,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.4597333454367616,0.279894936898076,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.4599677039456573,0.28011200540964065,1.0,0.0,0,0,180,145337,0.03888888888888889,0
64,DF,73,41262,443,,N/A,N/A,N/A,0,1,0,1.4594450290691217,0.08082164411992658,0.69594397751357,0.0,0,0,180,145337,0.03888888888888889,0
64,DF,73,41262,443,,N/A,N/A,N/A,0,1,0,1.4594450290691217,0.08112434690689259,0.6981537078584219,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.4599677039456573,0.2804145021757418,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.4603270540313247,0.2805856465784181,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.4604544646915518,0.28084139771286837,1.0,0.0,0,0,180,145337,0.03888888888888889,0
64,DF,73,41262,443,,N/A,N/A,N/A,0,1,0,1.4599320442371706,0.08137540962938836,0.6999192760576798,0.0,0,0,180,145337,0.03888888888888889,0
64,DF,73,41262,443,,N/A,N/A,N/A,0,1,0,1.4600494839095952,0.08166542764226072,0.7020202131766189,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.4605718430307122,0.2811007305140406,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.4609302569902745,0.2812716829090641,1.0,0.0,0,0,180,145337,0.03888888888888889,0
64,DF,73,41262,443,,N/A,N/A,N/A,0,1,0,1.4604080851052914,0.08192961884146482,0.7038993784080537,0.0,0,0,180,145337,0.03888888888888889,0
64,DF,73,41262,443,,N/A,N/A,N/A,0,1,0,1.4604080851052914,0.08223194215822299,0.7061063386203884,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.4609302569902745,0.28157380072099647,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.4614105780895952,0.28169969146309237,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.4614105780895952,0.2820016203928492,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.4616442675078036,0.2822176754040035,1.0,0.0,0,0,180,145337,0.03888888888888889,0
64,DF,73,41262,443,,N/A,N/A,N/A,0,1,0,1.4612403213922385,0.08244487117289026,0.7075461123478556,0.0,0,0,180,145337,0.03888888888888889,0
64,DF,73,41262,443,,N/A,N/A,N/A,0,1,0,1.4613583816507185,0.08273414889290708,0.7096415938982125,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.4618800576826143,0.2824328065825882,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.4618800576826143,0.2827345510340653,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.4622450193249423,0.2829018680154178,1.0,0.0,0,0,180,145337,0.03888888888888889,0
64,DF,73,41262,443,,N/A,N/A,N/A,0,1,0,1.4617235336996923,0.08299663374769038,0.7115075056733822,0.0,0,0,180,145337,0.03888888888888889,0
64,DF,73,41262,443,,N/A,N/A,N/A,0,1,0,1.4617235336996923,0.08329843968859107,0.7137106890419572,0.0,0,0,180,145337,0.03888888888888889,0
64,DF,73,41262,443,,N/A,N/A,N/A,0,1,0,1.4622155731589817,0.0835467174562704,0.7154554818701048,0.0,0,0,180,145337,0.03888888888888889,0
64,DF,73,41262,443,,N/A,N/A,N/A,0,1,0,1.4622155731589817,0.08384833015466849,0.7176572545684108,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.4630548632940832,0.28290513980721554,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.4631373295223051,0.2831760338146729,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,936,443,41262,,N/A,N/A,N/A,0,1,0,1.463271281248831,0.2834278787568911,1.0,0.0,0,0,180,145337,0.03888888888888889,0
64,DF,73,41262,443,,N/A,N/A,N/A,0,1,0,1.4627503306692522,0.08409139562257383,0.7193581861376235,0.0,0,0,180,145337,0.03888888888888889,0
64,DF,73,41262,443,,N/A,N/A,N/A,0,1,0,1.4627503306692522,0.08439279847426763,0.7215584269549883,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.4636299980529923,0.28359668150984385,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.4637374059693569,0.2838580699843726,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.4637374059693569,0.284159085965268,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.4639941562627414,0.28436510150317684,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.464094191054418,0.28462897439609236,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.464094191054418,0.28492985069037996,1.0,0.0,0,0,180,145337,0.03888888888888889,0
64,DF,73,41262,443,,N/A,N/A,N/A,0,1,0,1.4638193746655246,0.08457647080858116,0.7227525955610177,0.0,0,0,180,145337,0.03888888888888889,0
64,DF,73,41262,443,,N/A,N/A,N/A,0,1,0,1.4639367999392132,0.08486448931798092,0.7248390389052797,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.4666812493049601,0.2842727846105781,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.466811152611875,0.2845246033634051,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.4669364751601912,0.28477802638967614,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.4670540298210444,0.2850342387682078,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.4672867890636103,0.2852476555874745,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.4672867890636103,0.2855472854777975,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.4672867890636103,0.2858469153681205,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.4676093409646858,0.28602662410405144,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.4678203256176536,0.28624763806261455,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.4679778208169711,0.2864884250137697,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.4681004708072012,0.286742086043537,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.4681004708072012,0.2870413992857536,1.0,0.0,0,0,180,145337,0.03888888888888889,0
64,DF,73,41262,443,,N/A,N/A,N/A,0,1,0,1.4675820305826037,0.08476273030148201,0.7235981630224395,0.0,0,0,180,145337,0.03888888888888889,0
64,DF,73,41262,443,,N/A,N/A,N/A,0,1,0,1.4679609023963316,0.08502037757116047,0.725427390600127,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.468722222539656,0.28710869957080565,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.468722222539656,0.28740777113285854,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.4690422267483756,0.2875872711292966,1.0,0.0,0,0,180,145337,0.03888888888888889,0
64,DF,73,41262,443,,N/A,N/A,N/A,0,1,0,1.4687277113844022,0.08523478742510615,0.7268882485498965,0.0,0,0,180,145337,0.03888888888888889,0
64,DF,73,41262,443,,N/A,N/A,N/A,0,1,0,1.4687277113844022,0.08553385685466793,0.7290714553856975,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.4783373941900722,0.2844359474289418,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.4786050979217515,0.2846325954945745,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,936,443,41262,,N/A,N/A,N/A,0,1,0,1.4788276858837701,0.2848457245871025,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.4790193131215144,0.285070142830658,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.4790193131215144,0.2853652464981846,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.4793760646506307,0.2855284038816129,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.4793760646506307,0.2858233712409947,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.4793760646506307,0.28611833860037655,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.479735077603441,0.28628018752769985,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.479735077603441,0.28657501779291894,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.4799639815132448,0.2867848376803939,1.0,0.0,0,0,180,145337,0.03888888888888889,0
64,DF,73,41262,443,,N/A,N/A,N/A,0,1,0,1.479451657036754,0.08464734572843086,0.7211540942180706,0.0,0,0,180,145337,0.03888888888888889,0
64,DF,73,41262,443,,N/A,N/A,N/A,0,1,0,1.4797017445632616,0.0849147812973993,0.7230729501866043,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.4803321154052662,0.2869427873496734,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.4803321154052662,0.2872373898007511,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.4805652763499224,0.28744521658728345,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.4805652763499224,0.2877397301288688,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.4805652763499224,0.2880342436704541,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.4809261942741363,0.28819408484727,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.4809261942741363,0.2884884608277064,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.4809261942741363,0.2887828368081429,1.0,0.0,0,0,180,145337,0.03888888888888889,0
64,DF,73,41262,443,,N/A,N/A,N/A,0,1,0,1.4807685561409558,0.08509201940974975,0.7242243603534998,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.481280206554307,0.2889447876268297,1.0,0.0,0,0,180,145337,0.03888888888888889,0
64,DF,73,41262,443,,N/A,N/A,N/A,0,1,0,1.4810357725694152,0.08535692701966437,0.7261225481293517,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.4815472863145929,0.2891390699738148,1.0,0.0,0,0,180,145337,0.03888888888888889,0
64,DF,73,41262,443,,N/A,N/A,N/A,0,1,0,1.4810357725694152,0.08565126125076666,0.7282711880163985,0.0,0,0,180,145337,0.03888888888888889,0
64,DF,73,41262,443,,N/A,N/A,N/A,0,1,0,1.4813307772511357,0.08591278616334289,0.7301409936402457,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.4818421401581892,0.2893227927702024,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.48207375779772,0.2895300321424429,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.48207375779772,0.2898239712613693,1.0,0.0,0,0,180,145337,0.03888888888888889,0
64,DF,73,41262,443,,N/A,N/A,N/A,0,1,0,1.4818668969893625,0.08614721808091086,0.7317809251931026,0.0,0,0,180,145337,0.03888888888888889,0
64,DF,73,41262,443,,N/A,N/A,N/A,0,1,0,1.4818668969893625,0.08644123589006072,0.7339272551998967,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.5052904761750092,0.2815605909389488,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.5052904761750092,0.28184586002804607,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.5052904761750092,0.2821311291171432,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.5052904761750092,0.2824163982062404,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.5060476001547678,0.2824267315028918,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,936,443,41262,,N/A,N/A,N/A,0,1,0,1.5060476001547678,0.2827117231593024,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.506393465753217,0.28287097547791407,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.5065123921932841,0.283112577081788,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.506636219228901,0.2833523156791678,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.506636219228901,0.28363709187583025,1.0,0.0,0,0,180,145337,0.03888888888888889,0
64,DF,74,41262,443,,N/A,N/A,N/A,0,1,0,1.5064879209304605,0.08402498611942617,0.7131015432155776,0.0,0,0,180,145337,0.03888888888888889,0
64,DF,74,41262,443,,N/A,N/A,N/A,0,1,0,1.5064879209304605,0.08430981658084796,0.7152092886300988,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.506986583042054,0.2837940988742965,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.5073308038426267,0.2839531604842632,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.5073308038426267,0.2842376826891573,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.5075904887910136,0.2844273158463222,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.5075904887910136,0.28471174316216846,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.5075904887910136,0.28499617047801484,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.5075904887910136,0.28528059779386117,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.5079362434837758,0.28543824099144866,1.0,0.0,0,0,180,145337,0.03888888888888889,0
64,DF,73,41262,443,,N/A,N/A,N/A,0,1,0,1.5076663539127888,0.0844666817874379,0.7162035176609591,0.0,0,0,180,145337,0.03888888888888889,0
64,DF,73,41262,443,,N/A,N/A,N/A,0,1,0,1.5076663539127888,0.0847510813894158,0.7182796347553978,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.5083791626650216,0.28556006761403635,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.5084916816408482,0.2858029089857362,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.5084916816408482,0.28608700730480746,1.0,0.0,0,0,180,145337,0.03888888888888889,0
64,DF,73,41262,443,,N/A,N/A,N/A,0,1,0,1.5083518882268,0.084960647493736,0.7197218195213508,0.0,0,0,180,145337,0.03888888888888889,0
64,DF,73,41262,443,,N/A,N/A,N/A,0,1,0,1.5083518882268,0.08524479681645752,0.721796109577218,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.5088496219453225,0.2862395176499517,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.5093141678547866,0.2863526472809964,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.5094353824164086,0.286591845029694,1.0,0.0,0,0,180,145337,0.03888888888888889,0
64,DF,73,41262,443,,N/A,N/A,N/A,0,1,0,1.5089379402377565,0.0854646084792561,0.7233258807339034,0.0,0,0,180,145337,0.03888888888888889,0
64,DF,73,41262,443,,N/A,N/A,N/A,0,1,0,1.5089379402377565,0.08574854405559915,0.7253986104412076,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.5097737041053891,0.28675103600007706,1.0,0.0,0,0,180,145337,0.03888888888888889,0
64,DF,73,41262,443,,N/A,N/A,N/A,0,1,0,1.5092764302355937,0.08599509989140944,0.7271552654514196,0.0,0,0,180,145337,0.03888888888888889,0
64,DF,73,41262,443,,N/A,N/A,N/A,0,1,0,1.5092764302355937,0.08627891210227218,0.7292270945907174,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.5312191035583527,0.2792640670049177,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,1228,443,41262,,N/A,N/A,N/A,0,1,0,1.5312191035583527,0.27954001964029807,1.0,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,303,443,41262,,N/A,N/A,N/A,0,1,0,1.5312191035583527,0.2798159722756784,1.0,0.0,0,0,180,145337,0.03888888888888889,0
64,DF,73,41262,443,,N/A,N/A,N/A,0,1,0,1.5315375073516977,0.08413136845273084,0.7107583511218084,0.0,0,0,180,145337,0.03888888888888889,0
64,DF,73,41262,443,,N/A,N/A,N/A,0,1,0,1.531649460759404,0.08439515377397386,0.7126701874246681,0.0,0,0,180,145337,0.03888888888888889,0
64,DF,809,41262,443,,N/A,N/A,N/A,0,1,0,1.542100831762468,0.0835510538815983,0.7252612491500693,0.0,0,0,180,145337,0.03888888888888889,0
64,DF,809,41262,443,,N/A,N/A,N/A,0,1,0,1.542100831762468,0.08382320715157093,0.7472784486908552,0.0,0,0,180,145337,0.03888888888888889,0
56,DF,56,443,41262,,N/A,N/A,N/A,0,1,0,1.5455346163375687,0.2750320812295945,1.0,0.0,0,0,180,145337,0.03888888888888889,0
64,DF,72,34146,443,,N/A,N/A,N/A,0,1,0,0.39777458698382223,0.09007008750322726,0.6648810095692775,0.0,0,0,180,151967,0.0,0
52,DF,1228,443,34146,,N/A,N/A,N/A,0,1,0,0.4152175146440327,0.1612589311977113,1.0,0.0,0,0,180,151967,0.0,0
52,DF,1228,443,34146,,N/A,N/A,N/A,0,1,0,0.4152175146440327,0.16320180988684038,1.0,0.0,0,0,180,151967,0.0,0
64,DF,72,34146,443,,N/A,N/A,N/A,0,1,0,0.39813074787429964,0.09201725643374511,0.6788828696889639,0.0,0,0,180,151967,0.0,0
64,DF,72,34146,443,,N/A,N/A,N/A,0,1,0,0.3988108484606406,0.09386763814411223,0.6921718012713666,0.0,0,0,180,151967,0.0,0
52,DF,1228,443,34146,,N/A,N/A,N/A,0,1,0,0.4162242304938964,0.1646566242134705,1.0,0.0,0,0,180,151967,0.0,0
64,DF,72,34146,443,,N/A,N/A,N/A,0,1,0,0.3998530702062765,0.09560511032555216,0.7046300046121546,0.0,0,0,180,151967,0.0,0
64,DF,72,34146,443,,N/A,N/A,N/A,0,1,0,0.3998530702062765,0.09763926160907455,0.7192758938535159,0.0,0,0,180,151967,0.0,0
52,DF,1228,443,34146,,N/A,N/A,N/A,0,1,0,0.41691068274101883,0.1662584349469366,1.0,0.0,0,0,180,151967,0.0,0
52,DF,1228,443,34146,,N/A,N/A,N/A,0,1,0,0.41794771955688476,0.1676813422431437,1.0,0.0,0,0,180,151967,0.0,0
52,DF,1228,443,34146,,N/A,N/A,N/A,0,1,0,0.41794771955688476,0.1696087139930649,1.0,0.0,0,0,180,151967,0.0,0
64,DF,72,34146,443,,N/A,N/A,N/A,0,1,0,0.4009079387183248,0.09935524566531273,0.7315790333886701,0.0,0,0,180,151967,0.0,0
64,DF,72,34146,443,,N/A,N/A,N/A,0,1,0,0.4019428740594222,0.10106605636253145,0.7438461748282315,0.0,0,0,180,151967,0.0,0
52,DF,1228,443,34146,,N/A,N/A,N/A,0,1,0,0.4189651781181155,0.17102642780859895,1.0,0.0,0,0,180,151967,0.0,0
52,DF,1228,443,34146,,N/A,N/A,N/A,0,1,0,0.4196552367863743,0.1725999730232069,1.0,0.0,0,0,180,151967,0.0,0
64,DF,72,34146,443,,N/A,N/A,N/A,0,1,0,0.4026447755044153,0.10286914942679086,0.7567942130378811,0.0,0,0,180,151967,0.0,0
64,DF,72,34146,443,,N/A,N/A,N/A,0,1,0,0.4026447755044153,0.1048861915724142,0.7713169164863691,0.0,0,0,180,151967,0.0,0
52,DF,1228,443,34146,,N/A,N/A,N/A,0,1,0,0.4207280984412762,0.17397285856562356,1.0,0.0,0,0,180,151967,0.0,0
64,DF,72,34146,443,,N/A,N/A,N/A,0,1,0,0.40444415559491126,0.1063254936548539,0.7815926854326619,0.0,0,0,180,151967,0.0,0
64,DF,72,34146,443,,N/A,N/A,N/A,0,1,0,0.40444415559491126,0.10833163504456812,0.7960369034386042,0.0,0,0,180,151967,0.0,0
52,DF,1228,443,34146,,N/A,N/A,N/A,0,1,0,0.4221209436916407,0.17517370605574037,1.0,0.0,0,0,180,151967,0.0,0
52,DF,1228,443,34146,,N/A,N/A,N/A,0,1,0,0.4221209436916407,0.1770777680780854,1.0,0.0,0,0,180,151967,0.0,0
52,DF,1228,443,34146,,N/A,N/A,N/A,0,1,0,0.4221209436916407,0.17898183010043042,1.0,0.0,0,0,180,151967,0.0,0
52,DF,1228,443,34146,,N/A,N/A,N/A,0,1,0,0.42322442470544963,0.18030776303893148,1.0,0.0,0,0,180,151967,0.0,0
64,DF,72,34146,443,,N/A,N/A,N/A,0,1,0,0.4062750852655892,0.10973324771078606,0.8060405831846831,0.0,0,0,180,151967,0.0,0
64,DF,72,34146,443,,N/A,N/A,N/A,0,1,0,0.40697204908772383,0.11149556829833289,0.8186960300763301,0.0,0,0,180,151967,0.0,0
52,DF,1228,443,34146,,N/A,N/A,N/A,0,1,0,0.42424292685258236,0.1816692522315386,1.0,0.0,0,0,180,151967,0.0,0
52,DF,534,443,34146,,N/A,N/A,N/A,0,1,0,0.4245821451985173,0.18338168461581109,1.0,0.0,0,0,180,151967,0.0,0
52,DF,1228,443,34146,,N/A,N/A,N/A,0,1,0,0.4245821451985173,0.18527221744690192,1.0,0.0,0,0,180,151967,0.0,0
