timestamp_density,traffic_rate,duplicate_ratio,src_ip_diversity,flow_pair_density,time_delta_std
125.71,131330.90,0.3300,0.3370,42.3672,0.004608
125.71,131298.91,0.3301,0.3369,42.3560,0.004607
125.70,131309.11,0.3301,0.3371,42.3754,0.004607
125.70,131323.75,0.3300,0.3370,42.3647,0.004606
125.70,131294.27,0.3301,0.3369,42.3542,0.004605
125.70,131308.69,0.3301,0.3371,42.3751,0.004605
125.69,131311.43,0.3300,0.3370,42.3605,0.004604
125.67,131259.83,0.3302,0.3369,42.3429,0.004605
125.65,131252.20,0.3301,0.3371,42.3566,0.004605
125.64,131257.26,0.3300,0.3370,42.3428,0.004604
125.61,131191.60,0.3302,0.3369,42.3207,0.004606
125.59,131192.79,0.3301,0.3371,42.3372,0.004606
125.60,131213.38,0.3300,0.3370,42.3284,0.004605
125.59,131175.67,0.3302,0.3369,42.3153,0.004605
125.58,131183.29,0.3301,0.3371,42.3339,0.004604
125.59,131200.52,0.3300,0.3370,42.3240,0.004604
125.59,131170.32,0.3302,0.3369,42.3134,0.004603
125.58,131176.63,0.3301,0.3371,42.3315,0.004602
125.57,131187.79,0.3300,0.3370,42.3197,0.004602
125.58,131163.71,0.3302,0.3369,42.3110,0.004601
125.57,131168.79,0.3301,0.3371,42.3287,0.004601
125.56,131176.81,0.3300,0.3370,42.3160,0.004600
125.57,131153.35,0.3302,0.3369,42.3074,0.004600
125.56,131155.21,0.3301,0.3371,42.3241,0.004600
125.56,131170.43,0.3300,0.3370,42.3137,0.004599
125.55,131136.13,0.3302,0.3369,42.3017,0.004599
125.55,131144.34,0.3301,0.3371,42.3204,0.004598
125.55,131157.09,0.3300,0.3372,42.3405,0.004597
125.55,131174.70,0.3299,0.3372,42.3309,0.004597
125.54,131139.48,0.3301,0.3371,42.3186,0.004596
125.54,131147.01,0.3300,0.3370,42.3057,0.004596
125.53,131111.80,0.3302,0.3369,42.2934,0.004595
125.53,131126.94,0.3301,0.3371,42.3143,0.004595
125.53,131142.16,0.3300,0.3370,42.3039,0.004594
125.53,131112.20,0.3302,0.3369,42.2933,0.004594
125.53,131126.34,0.3301,0.3371,42.3139,0.004593
125.54,131146.92,0.3300,0.3370,42.3052,0.004593
125.54,131115.46,0.3302,0.3369,42.2941,0.004592
125.54,131130.10,0.3301,0.3371,42.3148,0.004591
125.52,131130.02,0.3300,0.3370,42.2995,0.004591
125.50,131073.20,0.3302,0.3369,42.2802,0.004592
125.49,131081.36,0.3301,0.3371,42.2989,0.004591
125.48,131085.19,0.3300,0.3370,42.2848,0.004591
125.46,131037.47,0.3302,0.3369,42.2685,0.004591
125.46,131053.47,0.3301,0.3371,42.2896,0.004590
125.46,131061.35,0.3300,0.3370,42.2769,0.004590
125.46,131037.58,0.3302,0.3369,42.2683,0.004589
125.46,131045.30,0.3301,0.3371,42.2868,0.004589
125.45,131053.94,0.3300,0.3370,42.2743,0.004588
125.45,131024.51,0.3302,0.3369,42.2639,0.004588
125.46,131045.31,0.3301,0.3371,42.2865,0.004587
125.46,131059.95,0.3300,0.3370,42.2760,0.004587
125.45,131023.90,0.3302,0.3369,42.2635,0.004586
125.45,131037.36,0.3301,0.3371,42.2837,0.004586
125.45,131052.54,0.3300,0.3370,42.2734,0.004585
125.45,131023.51,0.3302,0.3369,42.2631,0.004584
125.44,131026.19,0.3301,0.3371,42.2799,0.004584
125.44,131041.94,0.3300,0.3370,42.2698,0.004583
125.44,131012.12,0.3302,0.3369,42.2592,0.004583
125.44,131027.00,0.3301,0.3371,42.2799,0.004582
125.44,131041.56,0.3300,0.3370,42.2694,0.004582
125.44,131011.37,0.3302,0.3369,42.2588,0.004581
125.44,131026.45,0.3301,0.3371,42.2795,0.004581
125.44,131041.22,0.3300,0.3370,42.2691,0.004580
125.44,131011.84,0.3302,0.3369,42.2587,0.004580
125.44,131026.89,0.3301,0.3370,42.2794,0.004579
125.43,131035.62,0.3300,0.3370,42.2671,0.004578
125.43,130997.88,0.3302,0.3369,42.2540,0.004578
125.42,131004.28,0.3301,0.3370,42.2719,0.004578
125.41,131009.30,0.3300,0.3370,42.2584,0.004577
125.41,130978.06,0.3302,0.3369,42.2474,0.004577
125.40,130979.52,0.3301,0.3370,42.2637,0.004576
125.38,130975.70,0.3300,0.3370,42.2473,0.004576
125.37,130942.07,0.3302,0.3369,42.2355,0.004576
125.37,130950.89,0.3301,0.3370,42.2542,0.004575
125.35,130949.80,0.3300,0.3370,42.2388,0.004575
125.35,130911.56,0.3302,0.3369,42.2255,0.004575
125.35,130925.94,0.3301,0.3370,42.2460,0.004574
125.34,130931.91,0.3300,0.3370,42.2328,0.004574
125.33,130895.94,0.3302,0.3369,42.2202,0.004573
125.32,130901.34,0.3301,0.3370,42.2378,0.004573
125.31,130904.12,0.3300,0.3370,42.2236,0.004572
125.30,130868.37,0.3302,0.3369,42.2111,0.004572
125.27,130849.11,0.3301,0.3370,42.2207,0.004573
125.26,130850.06,0.3300,0.3369,42.2059,0.004573
125.23,130788.68,0.3302,0.3369,42.1852,0.004574
125.20,130773.61,0.3301,0.3370,42.1961,0.004575
125.19,130779.96,0.3300,0.3369,42.1831,0.004574
125.19,130750.44,0.3302,0.3369,42.1726,0.004574
125.18,130752.73,0.3301,0.3370,42.1892,0.004574
125.18,130767.57,0.3301,0.3369,42.1789,0.004573
125.17,130724.67,0.3302,0.3369,42.1641,0.004573
125.15,130723.55,0.3301,0.3370,42.1795,0.004573
125.15,130733.79,0.3301,0.3369,42.1678,0.004572
125.14,130690.20,0.3302,0.3369,42.1528,0.004572
125.10,130667.25,0.3301,0.3370,42.1611,0.004574
125.09,130673.87,0.3301,0.3369,42.1482,0.004573
125.09,130638.50,0.3302,0.3369,42.1359,0.004573
125.08,130646.54,0.3301,0.3370,42.1542,0.004572
125.08,130660.93,0.3301,0.3369,42.1439,0.004572
125.07,130623.92,0.3302,0.3369,42.1310,0.004571
125.07,130633.59,0.3301,0.3370,42.1498,0.004571
125.07,130648.92,0.3301,0.3369,42.1398,0.004570
125.06,130613.99,0.3302,0.3368,42.1276,0.004570
125.05,130618.49,0.3301,0.3370,42.1447,0.004569
125.05,130626.32,0.3301,0.3369,42.1323,0.004569
125.04,130592.77,0.3302,0.3368,42.1205,0.004568
125.04,130600.87,0.3301,0.3370,42.1388,0.004568
125.04,130616.06,0.3301,0.3369,42.1287,0.004567
125.02,130568.69,0.3302,0.3368,42.1125,0.004567
125.02,130577.23,0.3301,0.3370,42.1310,0.004567
124.98,130557.47,0.3301,0.3369,42.1096,0.004568
124.95,130493.75,0.3302,0.3368,42.0881,0.004569
124.93,130487.36,0.3302,0.3370,42.1017,0.004570
124.92,130487.95,0.3301,0.3369,42.0870,0.004569
124.91,130447.27,0.3302,0.3368,42.0729,0.004569
124.90,130456.10,0.3302,0.3370,42.0914,0.004568
124.90,130470.54,0.3301,0.3369,42.0812,0.004568
124.90,130438.05,0.3302,0.3368,42.0698,0.004567
124.90,130453.12,0.3302,0.3370,42.0902,0.004567
124.90,130467.99,0.3301,0.3369,42.0801,0.004566
124.89,130433.89,0.3302,0.3368,42.0682,0.004566
124.89,130448.37,0.3302,0.3370,42.0885,0.004565
124.90,130469.83,0.3301,0.3369,42.0805,0.004565
124.90,130442.00,0.3302,0.3368,42.0706,0.004564
124.90,130456.64,0.3302,0.3370,42.0909,0.004564
124.90,130469.92,0.3301,0.3369,42.0803,0.004563
124.90,130442.24,0.3302,0.3368,42.0705,0.004563
124.90,130450.02,0.3302,0.3370,42.0886,0.004562
124.87,130432.93,0.3301,0.3369,42.0682,0.004563
124.85,130386.39,0.3302,0.3368,42.0523,0.004563
124.84,130394.46,0.3302,0.3370,42.0704,0.004563
124.83,130401.02,0.3301,0.3369,42.0577,0.004562
124.83,130362.21,0.3302,0.3368,42.0442,0.004562
124.83,130377.60,0.3302,0.3370,42.0648,0.004561
124.81,130373.07,0.3301,0.3369,42.0485,0.004561
124.80,130338.53,0.3303,0.3368,42.0364,0.004561
124.80,130345.79,0.3302,0.3370,42.0543,0.004560
124.78,130344.57,0.3301,0.3369,42.0391,0.004560
124.76,130296.93,0.3303,0.3368,42.0228,0.004560
124.74,130288.70,0.3302,0.3370,42.0356,0.004561
124.71,130268.05,0.3301,0.3369,42.0142,0.004562
124.67,130196.54,0.3303,0.3368,41.9902,0.004565
124.65,130194.14,0.3302,0.3370,42.0049,0.004565
124.63,130189.86,0.3301,0.3369,41.9887,0.004565
124.63,130155.49,0.3303,0.3368,41.9767,0.004564
124.62,130164.01,0.3302,0.3370,41.9950,0.004564
124.62,130176.93,0.3301,0.3369,41.9844,0.004563
124.62,130144.48,0.3303,0.3368,41.9730,0.004562
124.62,130159.35,0.3302,0.3370,41.9932,0.004562
124.62,130173.89,0.3301,0.3369,41.9832,0.004561
124.61,130139.87,0.3303,0.3368,41.9713,0.004561
124.61,130149.26,0.3302,0.3370,41.9898,0.004560
124.61,130159.28,0.3301,0.3369,41.9783,0.004560
124.60,130124.67,0.3303,0.3368,41.9662,0.004559
124.60,130133.52,0.3302,0.3370,41.9845,0.004559
124.60,130148.26,0.3301,0.3369,41.9745,0.004558
124.60,130119.71,0.3303,0.3368,41.9644,0.004558
124.59,130126.93,0.3302,0.3370,41.9821,0.004557
124.58,130135.71,0.3301,0.3369,41.9702,0.004557
124.57,130096.35,0.3303,0.3368,41.9566,0.004556
124.56,130097.28,0.3302,0.3370,41.9723,0.004556
124.56,130105.98,0.3301,0.3369,41.9604,0.004556
124.54,130058.04,0.3303,0.3368,41.9441,0.004556
124.52,130052.89,0.3302,0.3370,41.9578,0.004556
124.51,130060.39,0.3301,0.3369,41.9455,0.004555
124.51,130024.85,0.3303,0.3368,41.9332,0.004555
124.50,130031.80,0.3302,0.3370,41.9508,0.004554
124.49,130038.29,0.3301,0.3369,41.9382,0.004554
124.49,130007.72,0.3303,0.3368,41.9274,0.004553
124.48,130011.13,0.3302,0.3370,41.9439,0.004553
124.48,130026.36,0.3301,0.3369,41.9341,0.004553
124.47,129988.70,0.3303,0.3368,41.9211,0.004552
124.47,129996.11,0.3302,0.3370,41.9388,0.004552
124.47,130011.27,0.3301,0.3369,41.9291,0.004551
124.46,129971.10,0.3303,0.3368,41.9152,0.004551
124.46,129987.12,0.3302,0.3369,41.9357,0.004550
124.45,129994.77,0.3301,0.3369,41.9235,0.004550
124.45,129967.51,0.3303,0.3368,41.9138,0.004549
124.45,129982.13,0.3302,0.3369,41.9339,0.004549
124.44,129984.00,0.3301,0.3369,41.9199,0.004548
124.42,129929.81,0.3303,0.3368,41.9015,0.004549
124.41,129932.61,0.3302,0.3369,41.9177,0.004549
124.39,129933.94,0.3301,0.3369,41.9035,0.004548
124.38,129891.23,0.3303,0.3368,41.8888,0.004548
124.38,129902.28,0.3302,0.3369,41.9077,0.004548
124.37,129904.19,0.3301,0.3369,41.8937,0.004547
124.36,129873.66,0.3303,0.3368,41.8830,0.004547
124.36,129882.61,0.3302,0.3369,41.9011,0.004546
124.35,129886.97,0.3301,0.3369,41.8880,0.004546
124.34,129853.83,0.3303,0.3368,41.8764,0.004545
124.33,129857.16,0.3302,0.3369,41.8927,0.004545
124.33,129866.35,0.3301,0.3369,41.8811,0.004545
124.33,129837.99,0.3303,0.3368,41.8711,0.004544
124.31,129834.50,0.3302,0.3369,41.8852,0.004544
124.31,129840.39,0.3301,0.3369,41.8725,0.004544
124.30,129810.92,0.3303,0.3368,41.8621,0.004543
124.30,129822.14,0.3302,0.3369,41.8810,0.004543
124.29,129828.20,0.3301,0.3368,41.8684,0.004542
124.29,129795.61,0.3303,0.3368,41.8570,0.004542
124.29,129805.27,0.3302,0.3369,41.8753,0.004541
124.29,129777.88,0.3301,0.3371,41.8954,0.004541
124.29,129791.72,0.3301,0.3372,41.9151,0.004540
124.28,129800.78,0.3300,0.3372,41.9034,0.004540
124.28,129766.81,0.3301,0.3371,41.8916,0.004539
124.28,129780.81,0.3301,0.3372,41.9113,0.004538
124.28,129794.41,0.3300,0.3372,41.9011,0.004538
124.28,129767.12,0.3301,0.3371,41.8914,0.004537
124.27,129775.54,0.3301,0.3372,41.9093,0.004537
124.27,129783.70,0.3300,0.3372,41.8975,0.004536
124.25,129741.81,0.3301,0.3371,41.8830,0.004536
124.24,129743.00,0.3301,0.3372,41.8986,0.004536
124.23,129742.79,0.3300,0.3372,41.8840,0.004536
124.20,129687.38,0.3301,0.3371,41.8652,0.004537
124.19,129684.64,0.3301,0.3372,41.8795,0.004537
124.17,129687.38,0.3300,0.3372,41.8659,0.004536
124.16,129647.62,0.3302,0.3371,41.8522,0.004536
124.15,129645.30,0.3301,0.3372,41.8666,0.004536
124.15,129658.31,0.3300,0.3372,41.8563,0.004535
124.14,129624.70,0.3302,0.3371,41.8445,0.004535
124.14,129639.63,0.3301,0.3372,41.8645,0.004534
124.14,129648.19,0.3300,0.3371,41.8528,0.004534
124.14,129621.49,0.3302,0.3371,41.8433,0.004533
124.13,129630.37,0.3301,0.3372,41.8613,0.004533
124.13,129644.56,0.3300,0.3371,41.8514,0.004532
124.13,129613.29,0.3302,0.3371,41.8404,0.004532
124.13,129623.09,0.3301,0.3372,41.8587,0.004531
124.13,129636.27,0.3300,0.3371,41.8485,0.004531
124.12,129601.65,0.3302,0.3371,41.8364,0.004530
124.11,129602.60,0.3301,0.3372,41.8518,0.004530
124.11,129614.67,0.3300,0.3371,41.8413,0.004529
124.10,129582.60,0.3302,0.3371,41.8300,0.004529
124.10,129590.75,0.3301,0.3372,41.8477,0.004528
124.09,129594.70,0.3300,0.3371,41.8346,0.004528
124.09,129566.12,0.3302,0.3371,41.8245,0.004527
124.09,129580.34,0.3301,0.3372,41.8441,0.004527
124.08,129586.29,0.3300,0.3371,41.8316,0.004527
124.08,129560.77,0.3302,0.3371,41.8225,0.004526
124.07,129563.26,0.3301,0.3372,41.8384,0.004526
124.07,129577.89,0.3300,0.3371,41.8287,0.004525
124.06,129537.80,0.3302,0.3371,41.8149,0.004525
124.06,129547.48,0.3301,0.3372,41.8330,0.004524
124.06,129562.43,0.3300,0.3371,41.8235,0.004524
124.05,129529.26,0.3302,0.3370,41.8119,0.004523
124.05,129537.88,0.3301,0.3372,41.8297,0.004523
124.05,129552.07,0.3300,0.3371,41.8199,0.004522
124.04,129518.52,0.3302,0.3370,41.8082,0.004522
124.04,129533.06,0.3301,0.3372,41.8279,0.004521
124.04,129540.55,0.3300,0.3371,41.8160,0.004521
124.03,129500.90,0.3302,0.3370,41.8023,0.004521
124.02,129512.41,0.3301,0.3372,41.8210,0.004520
124.01,129516.46,0.3300,0.3371,41.8080,0.004520
124.02,129489.44,0.3302,0.3370,41.7983,0.004519
124.02,129503.81,0.3301,0.3372,41.8180,0.004519
124.02,129518.43,0.3300,0.3371,41.8084,0.004518
124.01,129479.44,0.3302,0.3370,41.7949,0.004518
124.00,129489.06,0.3301,0.3372,41.8130,0.004517
124.00,129501.87,0.3300,0.3371,41.8028,0.004517
124.00,129469.65,0.3302,0.3370,41.7915,0.004516
123.99,129476.61,0.3301,0.3372,41.8087,0.004516
123.99,129487.44,0.3300,0.3371,41.7979,0.004515
123.99,129459.87,0.3302,0.3370,41.7881,0.004515
123.98,129467.76,0.3301,0.3372,41.8056,0.004514
123.98,129475.20,0.3300,0.3371,41.7937,0.004514
123.98,129447.43,0.3302,0.3370,41.7839,0.004513
123.97,129455.24,0.3301,0.3372,41.8014,0.004513
123.97,129463.84,0.3300,0.3371,41.7898,0.004512
123.96,129431.04,0.3302,0.3370,41.7784,0.004512
123.95,129433.56,0.3301,0.3372,41.7941,0.004512
123.95,129447.65,0.3300,0.3371,41.7844,0.004511
123.93,129398.23,0.3302,0.3370,41.7675,0.004511
123.92,129399.80,0.3301,0.3372,41.7830,0.004511
123.91,129403.71,0.3300,0.3371,41.7700,0.004511
123.91,129372.18,0.3302,0.3370,41.7589,0.004510
123.89,129373.59,0.3301,0.3372,41.7743,0.004510
123.89,129381.79,0.3300,0.3371,41.7627,0.004509
123.88,129349.61,0.3302,0.3370,41.7514,0.004509
123.87,129349.16,0.3301,0.3372,41.7662,0.004509
123.86,129354.81,0.3300,0.3371,41.7537,0.004508
123.86,129319.19,0.3302,0.3370,41.7414,0.004508
123.85,129326.67,0.3301,0.3372,41.7587,0.004508
123.84,129326.48,0.3300,0.3371,41.7444,0.004507
123.83,129294.01,0.3302,0.3370,41.7330,0.004507
123.80,129276.74,0.3301,0.3372,41.7423,0.004508
123.77,129257.17,0.3300,0.3371,41.7218,0.004510
123.76,129218.95,0.3302,0.3370,41.7085,0.004509
123.74,129215.15,0.3301,0.3372,41.7222,0.004509
123.73,129218.81,0.3300,0.3371,41.7092,0.004509
123.73,129186.35,0.3302,0.3370,41.6978,0.004508
123.72,129192.35,0.3301,0.3372,41.7146,0.004508
123.72,129201.03,0.3300,0.3371,41.7032,0.004508
123.71,129162.70,0.3302,0.3370,41.6899,0.004507
123.69,129159.05,0.3301,0.3372,41.7036,0.004507
123.68,129162.09,0.3301,0.3371,41.6904,0.004507
123.66,129113.96,0.3302,0.3370,41.6740,0.004507
123.65,129116.78,0.3301,0.3372,41.6897,0.004507
123.64,129119.03,0.3301,0.3371,41.6763,0.004507
123.62,129077.20,0.3302,0.3370,41.6619,0.004506
123.61,129074.84,0.3301,0.3372,41.6759,0.004506
123.60,129083.44,0.3301,0.3371,41.6646,0.004506
123.60,129052.83,0.3302,0.3370,41.6538,0.004505
123.60,129061.58,0.3301,0.3372,41.6714,0.004505
123.59,129063.40,0.3301,0.3371,41.6579,0.004505
123.57,129017.92,0.3302,0.3370,41.6423,0.004505
123.55,129013.70,0.3301,0.3372,41.6557,0.004505
123.53,129003.64,0.3301,0.3371,41.6384,0.004505
123.51,128952.72,0.3302,0.3370,41.6211,0.004506
123.48,128942.40,0.3301,0.3371,41.6325,0.004506
123.47,128938.94,0.3301,0.3371,41.6173,0.004506
123.45,128888.74,0.3302,0.3370,41.6002,0.004507
123.41,128867.33,0.3301,0.3371,41.6080,0.004509
123.38,128844.11,0.3301,0.3371,41.5864,0.004511
123.37,128805.52,0.3302,0.3370,41.5731,0.004510
123.36,128815.03,0.3301,0.3371,41.5909,0.004510
123.36,128823.49,0.3301,0.3371,41.5796,0.004509
123.36,128796.76,0.3302,0.3370,41.5701,0.004509
123.35,128798.04,0.3301,0.3371,41.5852,0.004509
123.35,128812.25,0.3301,0.3371,41.5757,0.004508
123.34,128778.82,0.3302,0.3370,41.5640,0.004508
123.34,128793.22,0.3301,0.3371,41.5834,0.004507
123.34,128807.61,0.3301,0.3371,41.5740,0.004507
123.34,128780.55,0.3302,0.3370,41.5644,0.004506
123.33,128782.25,0.3302,0.3371,41.5796,0.004506
123.33,128796.27,0.3301,0.3371,41.5701,0.004505
123.33,128763.11,0.3302,0.3370,41.5585,0.004505
123.32,128767.47,0.3302,0.3371,41.5746,0.004504
123.29,128750.88,0.3301,0.3371,41.5552,0.004506
123.29,128724.22,0.3302,0.3370,41.5458,0.004505
123.29,128740.07,0.3302,0.3371,41.5655,0.004505
123.29,128752.41,0.3301,0.3371,41.5555,0.004504
123.29,128723.50,0.3302,0.3370,41.5453,0.004504
123.29,128739.86,0.3302,0.3371,41.5652,0.004503
123.29,128753.66,0.3301,0.3370,41.5557,0.004502
123.29,128726.40,0.3302,0.3370,41.5460,0.004502
123.29,128739.54,0.3302,0.3371,41.5649,0.004501
123.29,128751.92,0.3301,0.3370,41.5549,0.004501
123.29,128725.70,0.3302,0.3370,41.5456,0.004500
123.29,128734.36,0.3302,0.3371,41.5630,0.004500
123.28,128742.43,0.3301,0.3370,41.5516,0.004499
123.27,128701.90,0.3302,0.3370,41.5377,0.004499
123.26,128707.80,0.3302,0.3371,41.5542,0.004499
123.26,128715.91,0.3301,0.3370,41.5429,0.004498
123.26,128689.05,0.3302,0.3370,41.5333,0.004498
123.26,128703.24,0.3302,0.3371,41.5525,0.004497
123.25,128712.54,0.3301,0.3370,41.5416,0.004497
123.26,128686.35,0.3302,0.3370,41.5322,0.004496
123.23,128677.09,0.3302,0.3371,41.5438,0.004497
123.22,128680.61,0.3301,0.3370,41.5310,0.004496
123.21,128636.84,0.3302,0.3370,41.5160,0.004496
123.21,128651.01,0.3302,0.3371,41.5352,0.004496
123.21,128664.75,0.3301,0.3370,41.5257,0.004495
123.20,128632.14,0.3302,0.3370,41.5143,0.004495
123.20,128637.39,0.3302,0.3371,41.5306,0.004495
123.20,128651.39,0.3301,0.3370,41.5212,0.004494
123.20,128624.98,0.3303,0.3370,41.5118,0.004494
123.19,128633.17,0.3302,0.3371,41.5290,0.004493
123.18,128632.06,0.3301,0.3370,41.5147,0.004493
123.15,128574.32,0.3303,0.3370,41.4952,0.004494
123.13,128569.90,0.3302,0.3371,41.5083,0.004494
123.12,128571.48,0.3301,0.3370,41.4950,0.004494
123.10,128527.83,0.3303,0.3369,41.4800,0.004494
123.08,128512.99,0.3302,0.3371,41.4897,0.004495
123.06,128509.56,0.3301,0.3370,41.4748,0.004495
123.05,128471.32,0.3303,0.3369,41.4615,0.004495
123.03,128462.83,0.3302,0.3371,41.4733,0.004495
123.02,128468.52,0.3301,0.3370,41.4613,0.004495
123.01,128426.04,0.3303,0.3369,41.4467,0.004495
122.99,128417.81,0.3302,0.3371,41.4586,0.004495
122.98,128426.49,0.3301,0.3370,41.4475,0.004495
122.97,128388.77,0.3303,0.3369,41.4345,0.004494
122.96,128386.98,0.3302,0.3371,41.4484,0.004494
122.95,128393.19,0.3301,0.3370,41.4366,0.004494
122.94,128350.95,0.3303,0.3369,41.4221,0.004494
122.91,128340.79,0.3302,0.3371,41.4332,0.004494
122.91,128344.79,0.3301,0.3370,41.4207,0.004494
122.89,128305.62,0.3303,0.3369,41.4072,0.004494
122.88,128304.41,0.3302,0.3371,41.4213,0.004494
122.87,128313.08,0.3301,0.3372,41.4385,0.004493
122.85,128304.28,0.3300,0.3372,41.4219,0.004494
122.83,128294.48,0.3300,0.3371,41.4049,0.004494
122.82,128258.53,0.3301,0.3370,41.3925,0.004494
122.81,128221.30,0.3303,0.3369,41.3796,0.004494
122.80,128224.09,0.3302,0.3371,41.3949,0.004493
122.79,128226.38,0.3301,0.3370,41.3819,0.004493
122.78,128188.10,0.3303,0.3369,41.3687,0.004493
122.77,128187.63,0.3302,0.3371,41.3829,0.004493
122.75,128179.55,0.3301,0.3370,41.3665,0.004493
122.72,128128.56,0.3303,0.3369,41.3492,0.004494
122.71,128122.25,0.3302,0.3371,41.3616,0.004494
122.69,128118.41,0.3301,0.3370,41.3466,0.004494
122.67,128075.85,0.3303,0.3369,41.3320,0.004494
122.66,128078.95,0.3302,0.3371,41.3474,0.004494
122.64,128069.99,0.3301,0.3370,41.3308,0.004494
122.62,128022.52,0.3303,0.3369,41.3146,0.004494
122.61,128019.28,0.3302,0.3371,41.3279,0.004494
122.59,128010.61,0.3301,0.3370,41.3114,0.004495
122.57,127961.68,0.3303,0.3369,41.2947,0.004495
122.51,127916.11,0.3302,0.3371,41.2944,0.004502
122.48,127900.72,0.3301,0.3370,41.2757,0.004503
122.46,127846.85,0.3303,0.3369,41.2575,0.004504
122.43,127833.81,0.3302,0.3371,41.2676,0.004504
122.41,127823.38,0.3301,0.3370,41.2505,0.004505
122.40,127782.97,0.3303,0.3369,41.2366,0.004505
122.39,127787.17,0.3302,0.3371,41.2523,0.004505
122.37,127780.64,0.3301,0.3370,41.2365,0.004505
122.36,127749.81,0.3303,0.3369,41.2257,0.004504
122.36,127762.02,0.3302,0.3371,41.2440,0.004504
122.35,127764.70,0.3301,0.3370,41.2312,0.004503
122.35,127733.13,0.3303,0.3369,41.2201,0.004503
122.34,127741.17,0.3302,0.3371,41.2370,0.004503
122.31,127722.75,0.3301,0.3370,41.2174,0.004504
122.30,127686.22,0.3303,0.3369,41.2048,0.004504
122.29,127689.93,0.3302,0.3371,41.2203,0.004503
122.29,127693.92,0.3301,0.3370,41.2079,0.004503
122.28,127660.99,0.3303,0.3369,41.1964,0.004503
122.27,127668.93,0.3302,0.3371,41.2133,0.004502
122.27,127678.30,0.3301,0.3370,41.2027,0.004502
122.26,127645.67,0.3303,0.3369,41.1913,0.004501
122.27,127659.68,0.3302,0.3371,41.2101,0.004501
122.26,127669.93,0.3301,0.3370,41.1998,0.004500
122.25,127634.18,0.3303,0.3369,41.1874,0.004500
122.25,127646.72,0.3302,0.3371,41.2057,0.004499
122.25,127657.04,0.3301,0.3370,41.1954,0.004499
122.24,127620.44,0.3303,0.3369,41.1827,0.004499
122.23,127626.55,0.3302,0.3370,41.1989,0.004498
122.21,127610.00,0.3302,0.3370,41.1800,0.004499
122.18,127556.40,0.3303,0.3369,41.1619,0.004500
122.15,127537.01,0.3302,0.3370,41.1698,0.004502
122.13,127528.48,0.3302,0.3370,41.1535,0.004502
122.11,127486.23,0.3303,0.3369,41.1390,0.004502
122.10,127485.18,0.3302,0.3370,41.1529,0.004502
122.10,127493.60,0.3302,0.3370,41.1420,0.004502
122.08,127451.96,0.3303,0.3369,41.1278,0.004502
122.06,127439.76,0.3302,0.3370,41.1380,0.004503
122.04,127433.45,0.3302,0.3370,41.1224,0.004503
122.02,127393.13,0.3303,0.3369,41.1086,0.004503
122.01,127394.68,0.3302,0.3370,41.1232,0.004502
122.00,127396.75,0.3302,0.3370,41.1104,0.004502
122.00,127365.73,0.3303,0.3369,41.0995,0.004502
121.99,127368.55,0.3302,0.3370,41.1146,0.004501
121.98,127370.66,0.3302,0.3370,41.1017,0.004501
121.97,127378.79,0.3301,0.3371,41.1185,0.004501
121.97,127387.32,0.3300,0.3370,41.1077,0.004500
121.96,127352.17,0.3302,0.3370,41.0956,0.004500
121.93,127336.00,0.3301,0.3371,41.1045,0.004501
121.88,127294.01,0.3300,0.3370,41.0774,0.004507
121.84,127221.26,0.3302,0.3370,41.0531,0.004511
121.80,127199.89,0.3301,0.3371,41.0603,0.004513
121.79,127202.77,0.3300,0.3370,41.0478,0.004512
121.79,127172.37,0.3302,0.3370,41.0371,0.004512
121.78,127170.98,0.3301,0.3371,41.0508,0.004512
121.77,127178.20,0.3300,0.3370,41.0396,0.004511
121.77,127147.66,0.3302,0.3369,41.0290,0.004511
121.76,127150.94,0.3301,0.3371,41.0441,0.004510
121.74,127148.70,0.3300,0.3370,41.0299,0.004510
121.73,127112.67,0.3302,0.3369,41.0175,0.004510
121.71,127103.63,0.3301,0.3371,41.0286,0.004511
121.69,127095.75,0.3300,0.3370,41.0126,0.004511
121.66,127035.45,0.3302,0.3369,40.9923,0.004513
121.64,127028.56,0.3301,0.3371,41.0042,0.004513
121.62,127019.67,0.3300,0.3370,40.9879,0.004514
121.60,126977.63,0.3302,0.3369,40.9735,0.004514
121.58,126969.32,0.3301,0.3371,40.9848,0.004514
121.57,126968.75,0.3300,0.3370,40.9712,0.004514
121.56,126932.34,0.3302,0.3369,40.9587,0.004514
121.55,126935.35,0.3301,0.3371,40.9736,0.004513
121.54,126931.72,0.3300,0.3370,40.9591,0.004513
121.52,126889.16,0.3302,0.3369,40.9445,0.004513
121.51,126892.30,0.3301,0.3371,40.9595,0.004513
121.50,126898.99,0.3300,0.3370,40.9483,0.004513
121.49,126859.56,0.3302,0.3369,40.9348,0.004512
121.48,126863.90,0.3301,0.3371,40.9502,0.004512
121.48,126870.18,0.3300,0.3370,40.9388,0.004512
121.47,126833.44,0.3302,0.3369,40.9261,0.004511
121.45,126826.78,0.3301,0.3371,40.9380,0.004512
121.43,126823.98,0.3300,0.3370,40.9237,0.004512
121.42,126787.82,0.3302,0.3369,40.9112,0.004511
121.42,126794.73,0.3301,0.3371,40.9274,0.004511
121.40,126789.59,0.3300,0.3370,40.9124,0.004511
121.37,126736.62,0.3302,0.3369,40.8945,0.004512
121.35,126721.63,0.3301,0.3371,40.9036,0.004513
